id,number,departure,arrival,status,delay,aircraft_id,airport_departure_id,airport_arrival_id,fare_tariff_id
2786,PG0196,2017-08-05 09:10:00.000000 +00:00,2017-08-05 10:40:00.000000 +00:00,Arrived,,38,924,779,29
2787,PG0196,2017-08-21 09:10:00.000000 +00:00,2017-08-21 10:40:00.000000 +00:00,Scheduled,,99,962,307,8
2788,PG0196,2017-08-23 09:10:00.000000 +00:00,2017-08-23 10:40:00.000000 +00:00,Scheduled,,59,280,705,24
2789,PG0196,2017-08-22 09:10:00.000000 +00:00,2017-08-22 10:40:00.000000 +00:00,Scheduled,,41,255,296,21
2790,PG0196,2017-09-13 09:10:00.000000 +00:00,2017-09-13 10:40:00.000000 +00:00,Scheduled,,49,389,514,14
2791,PG0196,2017-08-19 09:10:00.000000 +00:00,2017-08-19 10:40:00.000000 +00:00,Scheduled,,93,914,509,9
2792,PG0196,2017-08-01 09:10:00.000000 +00:00,2017-08-01 10:40:00.000000 +00:00,Arrived,,38,565,321,23
2793,PG0196,2017-07-29 09:10:00.000000 +00:00,2017-07-29 10:40:00.000000 +00:00,Arrived,,20,29,251,24
2794,PG0196,2017-09-08 09:10:00.000000 +00:00,2017-09-08 10:40:00.000000 +00:00,Scheduled,,73,139,956,16
2795,PG0196,2017-08-25 09:10:00.000000 +00:00,2017-08-25 10:40:00.000000 +00:00,Scheduled,,15,293,986,7
2796,PG0196,2017-07-16 09:10:00.000000 +00:00,2017-07-16 10:40:00.000000 +00:00,Arrived,,26,555,474,14
2797,PG0196,2017-07-21 09:10:00.000000 +00:00,2017-07-21 10:40:00.000000 +00:00,Arrived,,65,384,508,12
2798,PG0196,2017-09-09 09:10:00.000000 +00:00,2017-09-09 10:40:00.000000 +00:00,Scheduled,,49,673,803,1
2799,PG0196,2017-08-17 09:10:00.000000 +00:00,2017-08-17 10:40:00.000000 +00:00,Scheduled,,98,169,338,18
2800,PG0196,2017-07-27 09:10:00.000000 +00:00,2017-07-27 10:40:00.000000 +00:00,Arrived,,3,383,596,6
2801,PG0196,2017-08-07 09:10:00.000000 +00:00,2017-08-07 10:40:00.000000 +00:00,Arrived,,95,507,266,21
2802,PG0196,2017-08-04 09:10:00.000000 +00:00,2017-08-04 10:40:00.000000 +00:00,Arrived,,61,973,17,3
2803,PG0196,2017-07-17 09:10:00.000000 +00:00,2017-07-17 10:40:00.000000 +00:00,Arrived,,77,728,64,22
2804,PG0196,2017-08-11 09:10:00.000000 +00:00,2017-08-11 10:40:00.000000 +00:00,Arrived,,33,757,451,14
2805,PG0196,2017-08-18 09:10:00.000000 +00:00,2017-08-18 10:40:00.000000 +00:00,Scheduled,,16,528,322,11
2806,PG0196,2017-08-08 09:10:00.000000 +00:00,2017-08-08 10:40:00.000000 +00:00,Arrived,,35,793,52,8
2807,PG0196,2017-07-30 09:10:00.000000 +00:00,2017-07-30 10:40:00.000000 +00:00,Arrived,,72,419,839,26
2808,PG0196,2017-07-24 09:10:00.000000 +00:00,2017-07-24 10:40:00.000000 +00:00,Arrived,,85,448,672,3
2809,PG0196,2017-09-14 09:10:00.000000 +00:00,2017-09-14 10:40:00.000000 +00:00,Cancelled,,72,515,17,9
2810,PG0196,2017-08-14 09:10:00.000000 +00:00,2017-08-14 10:40:00.000000 +00:00,Arrived,,27,116,384,15
2811,PG0196,2017-09-06 09:10:00.000000 +00:00,2017-09-06 10:40:00.000000 +00:00,Scheduled,,53,598,536,28
2812,PG0196,2017-08-28 09:10:00.000000 +00:00,2017-08-28 10:40:00.000000 +00:00,Scheduled,,51,18,495,7
2813,PG0196,2017-09-12 09:10:00.000000 +00:00,2017-09-12 10:40:00.000000 +00:00,Scheduled,,54,237,298,20
2814,PG0196,2017-07-26 09:10:00.000000 +00:00,2017-07-26 10:40:00.000000 +00:00,Arrived,,55,115,29,26
2815,PG0196,2017-08-02 09:10:00.000000 +00:00,2017-08-02 10:40:00.000000 +00:00,Arrived,,6,857,979,10
2816,PG0196,2017-08-03 09:10:00.000000 +00:00,2017-08-03 10:40:00.000000 +00:00,Arrived,,21,764,165,21
2817,PG0196,2017-08-12 09:10:00.000000 +00:00,2017-08-12 10:40:00.000000 +00:00,Arrived,,43,787,928,7
2818,PG0196,2017-07-22 09:10:00.000000 +00:00,2017-07-22 10:40:00.000000 +00:00,Arrived,,13,471,68,13
2819,PG0196,2017-09-03 09:10:00.000000 +00:00,2017-09-03 10:40:00.000000 +00:00,Scheduled,,49,464,669,13
2820,PG0196,2017-08-29 09:10:00.000000 +00:00,2017-08-29 10:40:00.000000 +00:00,Scheduled,,20,585,418,28
2821,PG0196,2017-07-19 09:10:00.000000 +00:00,2017-07-19 10:40:00.000000 +00:00,Arrived,,68,808,589,18
2822,PG0196,2017-08-30 09:10:00.000000 +00:00,2017-08-30 10:40:00.000000 +00:00,Scheduled,,48,390,71,20
2823,PG0196,2017-09-07 09:10:00.000000 +00:00,2017-09-07 10:40:00.000000 +00:00,Scheduled,,10,429,400,30
2824,PG0196,2017-08-24 09:10:00.000000 +00:00,2017-08-24 10:40:00.000000 +00:00,Scheduled,,73,753,813,9
2825,PG0454,2017-08-20 07:05:00.000000 +00:00,2017-08-20 07:40:00.000000 +00:00,Scheduled,,97,163,802,4
2826,PG0454,2017-09-03 07:05:00.000000 +00:00,2017-09-03 07:40:00.000000 +00:00,Scheduled,,30,133,310,17
2827,PG0454,2017-09-05 07:05:00.000000 +00:00,2017-09-05 07:40:00.000000 +00:00,Scheduled,,7,345,222,4
2828,PG0454,2017-08-25 07:05:00.000000 +00:00,2017-08-25 07:40:00.000000 +00:00,Scheduled,,79,338,401,2
2829,PG0454,2017-08-04 07:05:00.000000 +00:00,2017-08-04 07:40:00.000000 +00:00,Arrived,,59,497,622,8
2830,PG0454,2017-08-19 07:05:00.000000 +00:00,2017-08-19 07:40:00.000000 +00:00,Scheduled,,34,705,991,22
2831,PG0454,2017-07-29 07:05:00.000000 +00:00,2017-07-29 07:40:00.000000 +00:00,Arrived,,56,140,907,29
2832,PG0454,2017-07-28 07:05:00.000000 +00:00,2017-07-28 07:40:00.000000 +00:00,Arrived,,83,23,919,26
2833,PG0454,2017-07-31 07:05:00.000000 +00:00,2017-07-31 07:40:00.000000 +00:00,Arrived,,24,718,246,8
2834,PG0454,2017-07-22 07:05:00.000000 +00:00,2017-07-22 07:40:00.000000 +00:00,Arrived,,56,70,949,8
2835,PG0454,2017-07-21 07:05:00.000000 +00:00,2017-07-21 07:40:00.000000 +00:00,Arrived,,37,419,674,8
2836,PG0454,2017-08-17 07:05:00.000000 +00:00,2017-08-17 07:40:00.000000 +00:00,Scheduled,,43,510,852,30
2837,PG0454,2017-07-16 07:05:00.000000 +00:00,2017-07-16 07:40:00.000000 +00:00,Arrived,,61,837,968,3
2838,PG0454,2017-07-19 07:05:00.000000 +00:00,2017-07-19 07:40:00.000000 +00:00,Arrived,,66,736,454,9
2839,PG0454,2017-08-08 07:05:00.000000 +00:00,2017-08-08 07:40:00.000000 +00:00,Arrived,,69,24,182,13
2840,PG0454,2017-08-10 07:05:00.000000 +00:00,2017-08-10 07:40:00.000000 +00:00,Arrived,,95,953,496,9
2841,PG0454,2017-09-14 07:05:00.000000 +00:00,2017-09-14 07:40:00.000000 +00:00,Cancelled,,91,410,544,8
2842,PG0454,2017-08-28 07:05:00.000000 +00:00,2017-08-28 07:40:00.000000 +00:00,Scheduled,,7,733,154,26
2843,PG0454,2017-08-23 07:05:00.000000 +00:00,2017-08-23 07:40:00.000000 +00:00,Scheduled,,27,792,232,9
2844,PG0454,2017-07-20 07:05:00.000000 +00:00,2017-07-20 07:40:00.000000 +00:00,Arrived,,39,219,229,24
2845,PG0454,2017-08-11 07:05:00.000000 +00:00,2017-08-11 07:40:00.000000 +00:00,Arrived,,45,354,644,25
2846,PG0454,2017-07-23 07:05:00.000000 +00:00,2017-07-23 07:40:00.000000 +00:00,Arrived,,35,112,864,3
2847,PG0454,2017-09-01 07:05:00.000000 +00:00,2017-09-01 07:40:00.000000 +00:00,Scheduled,,6,379,307,6
2848,PG0454,2017-08-15 07:05:00.000000 +00:00,2017-08-15 07:40:00.000000 +00:00,Arrived,,74,373,736,19
2849,PG0454,2017-09-04 07:05:00.000000 +00:00,2017-09-04 07:40:00.000000 +00:00,Scheduled,,34,583,561,29
2850,PG0454,2017-07-27 07:05:00.000000 +00:00,2017-07-27 07:40:00.000000 +00:00,Arrived,,15,527,720,9
2851,PG0454,2017-08-07 07:05:00.000000 +00:00,2017-08-07 07:40:00.000000 +00:00,Arrived,,85,471,605,29
2852,PG0454,2017-08-02 07:05:00.000000 +00:00,2017-08-02 07:40:00.000000 +00:00,Arrived,,38,152,251,11
2853,PG0454,2017-08-06 07:05:00.000000 +00:00,2017-08-06 07:40:00.000000 +00:00,Arrived,,16,959,304,26
2854,PG0454,2017-08-24 07:05:00.000000 +00:00,2017-08-24 07:40:00.000000 +00:00,Scheduled,,20,164,602,18
2855,PG0454,2017-09-08 07:05:00.000000 +00:00,2017-09-08 07:40:00.000000 +00:00,Scheduled,,21,632,45,15
2856,PG0454,2017-08-12 07:05:00.000000 +00:00,2017-08-12 07:40:00.000000 +00:00,Arrived,,28,546,750,26
2857,PG0454,2017-08-13 07:05:00.000000 +00:00,2017-08-13 07:40:00.000000 +00:00,Arrived,,8,439,284,1
2858,PG0454,2017-09-11 07:05:00.000000 +00:00,2017-09-11 07:40:00.000000 +00:00,Scheduled,,73,449,487,20
2859,PG0454,2017-08-22 07:05:00.000000 +00:00,2017-08-22 07:40:00.000000 +00:00,Scheduled,,44,217,389,3
2860,PG0454,2017-08-27 07:05:00.000000 +00:00,2017-08-27 07:40:00.000000 +00:00,Scheduled,,66,730,98,23
2861,PG0454,2017-09-07 07:05:00.000000 +00:00,2017-09-07 07:40:00.000000 +00:00,Scheduled,,6,153,428,25
2862,PG0454,2017-07-18 07:05:00.000000 +00:00,2017-07-18 07:40:00.000000 +00:00,Arrived,,97,34,985,14
2863,PG0454,2017-09-12 07:05:00.000000 +00:00,2017-09-12 07:40:00.000000 +00:00,Scheduled,,2,74,706,19
2864,PG0454,2017-09-06 07:05:00.000000 +00:00,2017-09-06 07:40:00.000000 +00:00,Scheduled,,59,270,70,23
2866,PG0454,2017-08-09 07:05:00.000000 +00:00,2017-08-09 07:40:00.000000 +00:00,Arrived,,66,915,742,15
2867,PG0454,2017-07-25 07:05:00.000000 +00:00,2017-07-25 07:40:00.000000 +00:00,Arrived,,36,82,531,30
2868,PG0454,2017-09-02 07:05:00.000000 +00:00,2017-09-02 07:40:00.000000 +00:00,Scheduled,,68,602,262,20
2869,PG0454,2017-09-10 07:05:00.000000 +00:00,2017-09-10 07:40:00.000000 +00:00,Scheduled,,90,454,269,11
2870,PG0454,2017-08-14 07:05:00.000000 +00:00,2017-08-14 07:40:00.000000 +00:00,Arrived,,58,865,721,29
2871,PG0454,2017-07-26 07:05:00.000000 +00:00,2017-07-26 07:40:00.000000 +00:00,Arrived,,14,220,701,8
2872,PG0454,2017-07-17 07:05:00.000000 +00:00,2017-07-17 07:40:00.000000 +00:00,Arrived,,63,377,334,7
2873,PG0454,2017-08-18 07:05:00.000000 +00:00,2017-08-18 07:40:00.000000 +00:00,Scheduled,,31,392,840,27
2874,PG0454,2017-08-21 07:05:00.000000 +00:00,2017-08-21 07:40:00.000000 +00:00,Scheduled,,79,185,760,26
2875,PG0454,2017-08-31 07:05:00.000000 +00:00,2017-08-31 07:40:00.000000 +00:00,Scheduled,,81,932,314,16
2876,PG0454,2017-07-30 07:05:00.000000 +00:00,2017-07-30 07:40:00.000000 +00:00,Arrived,,95,659,881,25
2877,PG0454,2017-08-26 07:05:00.000000 +00:00,2017-08-26 07:40:00.000000 +00:00,Scheduled,,74,384,381,24
2878,PG0454,2017-08-03 07:05:00.000000 +00:00,2017-08-03 07:40:00.000000 +00:00,Arrived,,53,517,77,26
2879,PG0454,2017-08-29 07:05:00.000000 +00:00,2017-08-29 07:40:00.000000 +00:00,Scheduled,,54,891,337,20
2880,PG0454,2017-09-09 07:05:00.000000 +00:00,2017-09-09 07:40:00.000000 +00:00,Scheduled,,63,478,908,26
2881,PG0454,2017-08-05 07:05:00.000000 +00:00,2017-08-05 07:40:00.000000 +00:00,Arrived,,87,501,399,3
2882,PG0454,2017-08-30 07:05:00.000000 +00:00,2017-08-30 07:40:00.000000 +00:00,Scheduled,,40,692,807,1
2883,PG0454,2017-07-24 07:05:00.000000 +00:00,2017-07-24 07:40:00.000000 +00:00,Arrived,,95,368,636,8
2884,PG0454,2017-08-01 07:05:00.000000 +00:00,2017-08-01 07:40:00.000000 +00:00,Arrived,,93,610,870,13
2885,PG0454,2017-09-13 07:05:00.000000 +00:00,2017-09-13 07:40:00.000000 +00:00,Scheduled,,11,657,853,13
2886,PG0383,2017-08-10 11:50:00.000000 +00:00,2017-08-10 12:20:00.000000 +00:00,Arrived,,95,410,131,16
2887,PG0382,2017-09-06 12:20:00.000000 +00:00,2017-09-06 12:50:00.000000 +00:00,Scheduled,,71,337,733,16
2888,PG0384,2017-08-08 09:10:00.000000 +00:00,2017-08-08 09:40:00.000000 +00:00,Arrived,,13,699,954,29
2889,PG0382,2017-08-19 12:20:00.000000 +00:00,2017-08-19 12:50:00.000000 +00:00,Scheduled,,87,555,161,16
2890,PG0382,2017-08-20 12:20:00.000000 +00:00,2017-08-20 12:50:00.000000 +00:00,Scheduled,,46,184,703,24
2891,PG0383,2017-08-20 11:50:00.000000 +00:00,2017-08-20 12:20:00.000000 +00:00,Scheduled,,47,312,229,30
2892,PG0384,2017-08-20 09:10:00.000000 +00:00,2017-08-20 09:40:00.000000 +00:00,Scheduled,,23,317,766,22
2893,PG0382,2017-08-26 12:20:00.000000 +00:00,2017-08-26 12:50:00.000000 +00:00,Scheduled,,19,550,754,3
2894,PG0383,2017-08-26 11:50:00.000000 +00:00,2017-08-26 12:20:00.000000 +00:00,Scheduled,,71,984,494,12
2895,PG0382,2017-07-27 12:20:00.000000 +00:00,2017-07-27 12:50:00.000000 +00:00,Arrived,,50,357,731,8
2896,PG0383,2017-07-27 11:50:00.000000 +00:00,2017-07-27 12:20:00.000000 +00:00,Arrived,,84,73,376,4
2897,PG0384,2017-07-27 09:10:00.000000 +00:00,2017-07-27 09:40:00.000000 +00:00,Arrived,,57,78,451,26
2898,PG0382,2017-08-15 12:20:00.000000 +00:00,2017-08-15 12:50:00.000000 +00:00,Arrived,,75,645,164,6
2899,PG0384,2017-08-26 09:10:00.000000 +00:00,2017-08-26 09:40:00.000000 +00:00,Scheduled,,49,166,462,28
2900,PG0382,2017-09-13 12:20:00.000000 +00:00,2017-09-13 12:50:00.000000 +00:00,Scheduled,,38,292,520,21
2901,PG0382,2017-07-17 12:20:00.000000 +00:00,2017-07-17 12:50:00.000000 +00:00,Arrived,,52,896,157,16
2902,PG0382,2017-09-12 12:20:00.000000 +00:00,2017-09-12 12:50:00.000000 +00:00,Scheduled,,51,488,389,4
2903,PG0383,2017-08-15 11:50:00.000000 +00:00,2017-08-15 12:20:00.000000 +00:00,Arrived,,74,938,138,19
2904,PG0383,2017-09-13 11:50:00.000000 +00:00,2017-09-13 12:20:00.000000 +00:00,Scheduled,,90,773,222,6
2905,PG0383,2017-07-17 11:50:00.000000 +00:00,2017-07-17 12:20:00.000000 +00:00,Arrived,,58,368,999,22
2906,PG0383,2017-09-12 11:50:00.000000 +00:00,2017-09-12 12:20:00.000000 +00:00,Scheduled,,78,378,447,3
2907,PG0382,2017-08-27 12:20:00.000000 +00:00,2017-08-27 12:50:00.000000 +00:00,Scheduled,,41,317,262,22
2908,PG0384,2017-09-12 09:10:00.000000 +00:00,2017-09-12 09:40:00.000000 +00:00,Scheduled,,28,214,521,15
2909,PG0384,2017-08-15 09:10:00.000000 +00:00,2017-08-15 09:40:00.000000 +00:00,Arrived,,38,574,805,5
2910,PG0382,2017-09-08 12:20:00.000000 +00:00,2017-09-08 12:50:00.000000 +00:00,Scheduled,,91,481,781,24
2911,PG0384,2017-07-17 09:10:00.000000 +00:00,2017-07-17 09:40:00.000000 +00:00,Arrived,,12,441,101,25
2912,PG0384,2017-08-23 09:10:00.000000 +00:00,2017-08-23 09:40:00.000000 +00:00,Scheduled,,1,421,64,20
2913,PG0382,2017-08-29 12:20:00.000000 +00:00,2017-08-29 12:50:00.000000 +00:00,Scheduled,,61,310,162,2
2914,PG0383,2017-08-29 11:50:00.000000 +00:00,2017-08-29 12:20:00.000000 +00:00,Scheduled,,24,362,600,5
2915,PG0384,2017-08-24 09:10:00.000000 +00:00,2017-08-24 09:40:00.000000 +00:00,Scheduled,,86,608,181,9
2916,PG0383,2017-08-24 11:50:00.000000 +00:00,2017-08-24 12:20:00.000000 +00:00,Scheduled,,51,423,771,23
2917,PG0384,2017-08-29 09:10:00.000000 +00:00,2017-08-29 09:40:00.000000 +00:00,Scheduled,,54,303,350,13
2918,PG0384,2017-07-19 09:10:00.000000 +00:00,2017-07-19 09:40:00.000000 +00:00,Arrived,,11,715,73,23
2919,PG0383,2017-07-19 11:50:00.000000 +00:00,2017-07-19 12:20:00.000000 +00:00,Arrived,,65,839,20,15
2920,PG0382,2017-07-19 12:20:00.000000 +00:00,2017-07-19 12:50:00.000000 +00:00,Arrived,,4,88,209,7
2921,PG0382,2017-08-24 12:20:00.000000 +00:00,2017-08-24 12:50:00.000000 +00:00,Scheduled,,4,733,704,21
2922,PG0384,2017-09-10 09:10:00.000000 +00:00,2017-09-10 09:40:00.000000 +00:00,Scheduled,,29,170,355,23
2923,PG0383,2017-09-10 11:50:00.000000 +00:00,2017-09-10 12:20:00.000000 +00:00,Scheduled,,42,128,637,11
2924,PG0384,2017-07-26 09:10:00.000000 +00:00,2017-07-26 09:40:00.000000 +00:00,Arrived,,17,269,621,4
2925,PG0383,2017-08-23 11:50:00.000000 +00:00,2017-08-23 12:20:00.000000 +00:00,Scheduled,,5,374,836,4
2926,PG0384,2017-07-16 09:10:00.000000 +00:00,2017-07-16 09:40:00.000000 +00:00,Arrived,,25,844,534,13
2927,PG0382,2017-09-10 12:20:00.000000 +00:00,2017-09-10 12:50:00.000000 +00:00,Scheduled,,95,33,140,19
2928,PG0383,2017-08-27 11:50:00.000000 +00:00,2017-08-27 12:20:00.000000 +00:00,Scheduled,,74,154,997,18
2929,PG0384,2017-08-27 09:10:00.000000 +00:00,2017-08-27 09:40:00.000000 +00:00,Scheduled,,13,4,912,5
2930,PG0384,2017-09-07 09:10:00.000000 +00:00,2017-09-07 09:40:00.000000 +00:00,Scheduled,,82,226,980,19
2931,PG0382,2017-08-18 12:20:00.000000 +00:00,2017-08-18 12:50:00.000000 +00:00,Scheduled,,3,254,523,1
2932,PG0383,2017-08-18 11:50:00.000000 +00:00,2017-08-18 12:20:00.000000 +00:00,Scheduled,,44,119,901,15
2933,PG0384,2017-08-18 09:10:00.000000 +00:00,2017-08-18 09:40:00.000000 +00:00,Scheduled,,54,922,68,24
2934,PG0384,2017-08-10 09:10:00.000000 +00:00,2017-08-10 09:40:00.000000 +00:00,Arrived,,82,573,417,8
2935,PG0382,2017-08-10 12:20:00.000000 +00:00,2017-08-10 12:50:00.000000 +00:00,Arrived,,89,611,403,1
2936,PG0383,2017-07-16 11:50:00.000000 +00:00,2017-07-16 12:20:00.000000 +00:00,Arrived,,59,454,69,22
2937,PG0383,2017-09-07 11:50:00.000000 +00:00,2017-09-07 12:20:00.000000 +00:00,Scheduled,,66,656,899,15
2938,PG0383,2017-07-26 11:50:00.000000 +00:00,2017-07-26 12:20:00.000000 +00:00,Arrived,,22,85,765,23
2939,PG0382,2017-09-07 12:20:00.000000 +00:00,2017-09-07 12:50:00.000000 +00:00,Scheduled,,31,18,139,22
2940,PG0384,2017-08-21 09:10:00.000000 +00:00,2017-08-21 09:40:00.000000 +00:00,Scheduled,,39,314,762,23
2941,PG0383,2017-08-21 11:50:00.000000 +00:00,2017-08-21 12:20:00.000000 +00:00,Scheduled,,28,368,303,20
2942,PG0382,2017-07-16 12:20:00.000000 +00:00,2017-07-16 12:50:00.000000 +00:00,Arrived,,70,744,750,12
2943,PG0382,2017-07-29 12:20:00.000000 +00:00,2017-07-29 12:50:00.000000 +00:00,Arrived,,35,99,393,1
2944,PG0384,2017-09-01 09:10:00.000000 +00:00,2017-09-01 09:40:00.000000 +00:00,Scheduled,,68,786,115,1
2945,PG0384,2017-09-13 09:10:00.000000 +00:00,2017-09-13 09:40:00.000000 +00:00,Scheduled,,26,805,211,28
2946,PG0383,2017-09-01 11:50:00.000000 +00:00,2017-09-01 12:20:00.000000 +00:00,Scheduled,,84,755,965,17
2947,PG0382,2017-08-21 12:20:00.000000 +00:00,2017-08-21 12:50:00.000000 +00:00,Scheduled,,4,284,686,16
2948,PG0384,2017-08-13 09:10:00.000000 +00:00,2017-08-13 09:40:00.000000 +00:00,Arrived,,40,871,796,8
2949,PG0383,2017-08-19 11:50:00.000000 +00:00,2017-08-19 12:20:00.000000 +00:00,Scheduled,,88,48,693,26
2950,PG0382,2017-09-01 12:20:00.000000 +00:00,2017-09-01 12:50:00.000000 +00:00,Scheduled,,19,579,210,18
2951,PG0383,2017-07-29 11:50:00.000000 +00:00,2017-07-29 12:20:00.000000 +00:00,Arrived,,9,287,254,2
2952,PG0384,2017-07-29 09:10:00.000000 +00:00,2017-07-29 09:40:00.000000 +00:00,Arrived,,69,170,44,15
2953,PG0383,2017-08-25 11:50:00.000000 +00:00,2017-08-25 12:20:00.000000 +00:00,Scheduled,,40,995,360,15
2954,PG0382,2017-08-23 12:20:00.000000 +00:00,2017-08-23 12:50:00.000000 +00:00,Scheduled,,63,894,482,21
2955,PG0382,2017-07-21 12:20:00.000000 +00:00,2017-07-21 12:50:00.000000 +00:00,Arrived,,96,366,39,1
2956,PG0383,2017-07-21 11:50:00.000000 +00:00,2017-07-21 12:20:00.000000 +00:00,Arrived,,86,205,17,23
2957,PG0384,2017-07-21 09:10:00.000000 +00:00,2017-07-21 09:40:00.000000 +00:00,Arrived,,56,171,681,13
2958,PG0382,2017-08-11 12:20:00.000000 +00:00,2017-08-11 12:50:00.000000 +00:00,Arrived,,45,335,969,7
2959,PG0383,2017-08-11 11:50:00.000000 +00:00,2017-08-11 12:20:00.000000 +00:00,Arrived,,9,988,759,22
2960,PG0384,2017-08-11 09:10:00.000000 +00:00,2017-08-11 09:40:00.000000 +00:00,Arrived,,40,424,885,12
2961,PG0384,2017-07-25 09:10:00.000000 +00:00,2017-07-25 09:40:00.000000 +00:00,Arrived,,92,611,30,13
2962,PG0383,2017-07-25 11:50:00.000000 +00:00,2017-07-25 12:20:00.000000 +00:00,Arrived,,81,158,59,1
2963,PG0382,2017-07-25 12:20:00.000000 +00:00,2017-07-25 12:50:00.000000 +00:00,Arrived,,11,743,318,30
2964,PG0384,2017-09-04 09:10:00.000000 +00:00,2017-09-04 09:40:00.000000 +00:00,Scheduled,,48,15,660,28
2965,PG0383,2017-09-04 11:50:00.000000 +00:00,2017-09-04 12:20:00.000000 +00:00,Scheduled,,93,423,128,7
2966,PG0382,2017-09-04 12:20:00.000000 +00:00,2017-09-04 12:50:00.000000 +00:00,Scheduled,,41,915,370,5
2967,PG0382,2017-08-28 12:20:00.000000 +00:00,2017-08-28 12:50:00.000000 +00:00,Scheduled,,83,624,200,11
2968,PG0384,2017-07-18 09:10:00.000000 +00:00,2017-07-18 09:40:00.000000 +00:00,Arrived,,81,372,982,20
2969,PG0384,2017-09-03 09:10:00.000000 +00:00,2017-09-03 09:40:00.000000 +00:00,Scheduled,,50,904,383,6
2970,PG0384,2017-09-14 09:10:00.000000 +00:00,2017-09-14 09:40:00.000000 +00:00,Cancelled,,21,843,580,17
2971,PG0384,2017-07-20 09:10:00.000000 +00:00,2017-07-20 09:40:00.000000 +00:00,Arrived,,64,500,577,16
2972,PG0383,2017-07-20 11:50:00.000000 +00:00,2017-07-20 12:20:00.000000 +00:00,Arrived,,58,703,791,16
2973,PG0382,2017-07-20 12:20:00.000000 +00:00,2017-07-20 12:50:00.000000 +00:00,Arrived,,63,367,687,15
2974,PG0383,2017-07-18 11:50:00.000000 +00:00,2017-07-18 12:20:00.000000 +00:00,Arrived,,74,858,119,20
2975,PG0382,2017-08-05 12:20:00.000000 +00:00,2017-08-05 12:50:00.000000 +00:00,Arrived,,2,488,730,10
2976,PG0383,2017-08-05 11:50:00.000000 +00:00,2017-08-05 12:20:00.000000 +00:00,Arrived,,85,494,567,14
2977,PG0384,2017-08-05 09:10:00.000000 +00:00,2017-08-05 09:40:00.000000 +00:00,Arrived,,50,718,473,13
2978,PG0383,2017-09-03 11:50:00.000000 +00:00,2017-09-03 12:20:00.000000 +00:00,Scheduled,,34,856,908,29
2979,PG0382,2017-09-03 12:20:00.000000 +00:00,2017-09-03 12:50:00.000000 +00:00,Scheduled,,50,619,771,27
2980,PG0382,2017-07-18 12:20:00.000000 +00:00,2017-07-18 12:50:00.000000 +00:00,Arrived,,46,970,904,22
2981,PG0382,2017-08-22 12:20:00.000000 +00:00,2017-08-22 12:50:00.000000 +00:00,Scheduled,,39,326,581,17
2982,PG0383,2017-08-22 11:50:00.000000 +00:00,2017-08-22 12:20:00.000000 +00:00,Scheduled,,35,484,151,20
2983,PG0382,2017-08-07 12:20:00.000000 +00:00,2017-08-07 12:50:00.000000 +00:00,Arrived,,32,408,793,1
2984,PG0383,2017-08-07 11:50:00.000000 +00:00,2017-08-07 12:20:00.000000 +00:00,Arrived,,80,784,333,1
2985,PG0384,2017-08-22 09:10:00.000000 +00:00,2017-08-22 09:40:00.000000 +00:00,Scheduled,,59,960,617,9
2986,PG0383,2017-09-14 11:50:00.000000 +00:00,2017-09-14 12:20:00.000000 +00:00,Scheduled,,57,501,645,20
2987,PG0384,2017-08-07 09:10:00.000000 +00:00,2017-08-07 09:40:00.000000 +00:00,Arrived,,82,106,988,11
2988,PG0382,2017-09-14 12:20:00.000000 +00:00,2017-09-14 12:50:00.000000 +00:00,Scheduled,,96,948,330,14
2989,PG0384,2017-07-22 09:10:00.000000 +00:00,2017-07-22 09:40:00.000000 +00:00,Arrived,,1,582,644,6
2990,PG0383,2017-07-22 11:50:00.000000 +00:00,2017-07-22 12:20:00.000000 +00:00,Arrived,,47,799,214,22
2991,PG0383,2017-08-28 11:50:00.000000 +00:00,2017-08-28 12:20:00.000000 +00:00,Scheduled,,84,317,849,23
2992,PG0382,2017-07-22 12:20:00.000000 +00:00,2017-07-22 12:50:00.000000 +00:00,Arrived,,90,672,358,7
2993,PG0384,2017-08-28 09:10:00.000000 +00:00,2017-08-28 09:40:00.000000 +00:00,Scheduled,,12,73,87,13
2994,PG0383,2017-09-08 11:50:00.000000 +00:00,2017-09-08 12:20:00.000000 +00:00,Scheduled,,34,924,652,22
2995,PG0384,2017-08-12 09:10:00.000000 +00:00,2017-08-12 09:40:00.000000 +00:00,Arrived,,68,906,212,6
2996,PG0384,2017-07-31 09:10:00.000000 +00:00,2017-07-31 09:40:00.000000 +00:00,Arrived,,51,184,270,2
2997,PG0383,2017-07-31 11:50:00.000000 +00:00,2017-07-31 12:20:00.000000 +00:00,Arrived,,48,548,26,16
2998,PG0382,2017-09-09 12:20:00.000000 +00:00,2017-09-09 12:50:00.000000 +00:00,Scheduled,,52,910,734,19
2999,PG0382,2017-07-31 12:20:00.000000 +00:00,2017-07-31 12:50:00.000000 +00:00,Arrived,,30,656,583,29
3000,PG0384,2017-08-19 09:10:00.000000 +00:00,2017-08-19 09:40:00.000000 +00:00,Scheduled,,11,208,566,21
3001,PG0384,2017-08-06 09:10:00.000000 +00:00,2017-08-06 09:40:00.000000 +00:00,Arrived,,58,821,68,19
3002,PG0382,2017-07-23 12:20:00.000000 +00:00,2017-07-23 12:50:00.000000 +00:00,Arrived,,85,157,455,21
